type,actual,prediction,weight,Breast,Colorectum,Upper GI,Liver,Lung,Ovary,Pancreas
NOM:,3,3,1,1.39E-04,0.003877134,0.094020245,0.901915473,1.32E-05,4.50E-07,3.42E-05
NOM:,3,3,1,1.36E-04,3.18E-05,9.02E-05,0.998540482,3.27E-05,6.65E-09,0.001168667
NOM:,1,1,1,1.05E-05,0.995808327,1.76E-04,3.27E-05,0.003453249,2.02E-05,4.99E-04
NOM:,1,1,1,0.001829355,0.998111047,4.05E-07,3.90E-07,2.53E-05,6.10E-06,2.74E-05
NOM:,1,1,1,0.006186653,0.955218542,0.030752789,0.005627345,0.001729899,1.59E-06,4.83E-04
NOM:,1,1,1,8.75E-06,0.999935865,2.89E-05,6.35E-06,1.28E-05,2.75E-06,4.54E-06
NOM:,1,1,1,4.78E-09,0.999999598,4.90E-08,1.01E-07,2.20E-07,3.76E-09,2.25E-08
NOM:,1,1,1,0.00154918,0.925589314,0.051695086,0.020721817,1.29E-04,1.05E-04,2.11E-04
NOM:,1,1,1,0.066607414,0.900632513,0.022221122,8.34E-04,0.009698913,5.94E-06,1.34E-07
NOM:,1,1,1,0.00182176,0.865380701,0.029753257,0.101474329,3.34E-04,6.77E-05,0.001168036
NOM:,1,1,1,0.393723435,0.58017205,1.97E-06,1.68E-07,0.011918676,0.009258243,0.004925459
NOM:,1,2,1,1.73E-07,0.043589168,0.956408108,2.22E-06,1.57E-07,7.25E-08,1.02E-07
NOM:,1,1,1,0.033863329,0.889550901,0.061074683,0.015354261,1.72E-05,7.54E-05,6.42E-05
NOM:,1,1,1,4.10E-04,0.99617003,1.78E-04,2.46E-04,0.002207519,4.25E-06,7.84E-04
NOM:,1,4,1,0.048899091,0.179705295,2.65E-05,2.57E-04,0.763376248,0.007482392,2.54E-04
NOM:,1,6,1,0.011983279,0.004119264,0.016958018,0.131750624,2.26E-06,7.37E-07,0.835185818
NOM:,1,1,1,7.99E-06,0.999985454,9.73E-07,2.02E-06,2.10E-06,8.81E-07,5.85E-07
NOM:,1,1,1,0.002065649,0.843799671,0.011302857,0.137684067,2.10E-05,1.69E-05,0.005109832
NOM:,1,1,1,0.143427011,0.519218137,6.26E-06,1.44E-05,0.058730296,0.037968618,0.240635252
NOM:,1,1,1,2.70E-04,0.937932566,0.003700275,0.002597604,0.055351268,2.39E-06,1.46E-04
NOM:,1,1,1,0.016703794,0.783029109,5.24E-04,6.41E-05,0.199422268,2.19E-04,3.73E-05
NOM:,1,1,1,0.422632167,0.57654284,2.47E-04,9.20E-05,4.07E-04,1.15E-05,6.75E-05
NOM:,1,1,1,8.36E-06,0.99998523,2.69E-07,2.23E-07,2.26E-06,1.61E-07,3.49E-06
NOM:,1,1,1,2.95E-07,0.999987947,2.47E-07,6.29E-06,1.63E-06,4.99E-07,3.10E-06
NOM:,1,2,1,0.001056182,0.412026618,0.583640812,0.00322685,2.92E-05,4.66E-06,1.57E-05
NOM:,1,2,1,0.013723052,0.379987675,0.605549108,6.52E-04,6.86E-06,2.26E-06,7.89E-05
NOM:,1,1,1,8.70E-04,0.911803957,4.46E-04,4.68E-05,0.086020857,3.85E-04,4.28E-04
NOM:,4,4,1,0.007122384,3.82E-04,2.06E-04,0.001173632,0.990551479,7.40E-05,4.90E-04
NOM:,4,4,1,0.004120404,0.002981597,3.74E-04,2.36E-05,0.992489795,1.06E-05,4.65E-07
NOM:,4,4,1,9.61E-05,0.00311935,3.00E-05,1.84E-05,0.9948051,6.55E-04,0.001276052
NOM:,4,1,1,0.006893451,0.718660594,8.23E-07,5.27E-05,0.266854315,0.00462453,0.002913631
NOM:,4,1,1,0.002399412,0.864052788,1.07E-04,9.93E-04,0.119742382,0.003402929,0.009302474
NOM:,4,4,1,1.09E-05,5.94E-05,2.21E-04,1.85E-04,0.998468857,8.67E-04,1.88E-04
NOM:,4,4,1,0.005806883,0.001882568,9.45E-05,1.45E-07,0.985597193,9.67E-05,0.006521964
NOM:,4,4,1,1.24E-04,5.24E-04,4.71E-04,2.26E-06,0.99879835,1.98E-06,7.81E-05
NOM:,4,4,1,1.13E-05,3.87E-05,5.92E-05,4.84E-07,0.999875961,1.25E-06,1.31E-05
NOM:,4,4,1,1.64E-04,0.001183488,7.29E-05,3.94E-08,0.998478352,1.00E-04,8.33E-07
NOM:,4,4,1,8.85E-05,0.001347895,8.98E-06,2.73E-05,0.998278432,7.77E-05,1.71E-04
NOM:,4,4,1,5.26E-04,0.071774413,2.09E-06,4.25E-04,0.927267645,2.37E-06,2.97E-06
NOM:,4,4,1,2.64E-05,0.002531147,0.001813649,0.011404772,0.984222378,4.34E-07,1.24E-06
NOM:,4,4,1,7.80E-06,0.002334521,1.19E-06,1.79E-05,0.99763621,1.39E-06,1.03E-06
NOM:,4,4,1,0.153086044,6.46E-04,9.03E-05,8.51E-07,0.846125073,5.03E-05,1.54E-06
NOM:,4,4,1,5.77E-05,0.003263372,0.001296794,0.05107594,0.916537772,1.11E-05,0.027757267
NOM:,4,4,1,3.06E-04,0.001338877,0.042057409,0.001127197,0.955158018,1.20E-05,9.49E-07
NOM:,4,4,1,0.457881191,1.93E-04,1.56E-04,1.64E-06,0.541749384,1.76E-05,7.36E-07
NOM:,4,4,1,0.010684776,0.015790215,0.020962056,0.088335723,0.864182976,3.92E-05,5.07E-06
NOM:,4,4,1,0.269174261,0.006591101,1.51E-04,8.97E-05,0.718903267,0.003043144,0.00204784
NOM:,4,4,1,0.291681922,0.077387432,3.23E-04,1.01E-05,0.619999623,0.003603658,0.006994102
NOM:,4,4,1,0.152517516,9.88E-04,8.69E-05,3.28E-05,0.842676402,0.00369418,4.42E-06
NOM:,4,4,1,0.201710833,0.005889357,1.42E-05,1.76E-05,0.775672875,6.74E-04,0.016020777
NOM:,4,4,1,0.077734622,0.007899203,1.11E-04,0.056414948,0.856653057,0.001025852,1.61E-04
NOM:,4,4,1,4.40E-04,0.036466568,7.09E-07,3.38E-04,0.96275204,6.56E-07,1.75E-06
NOM:,5,5,1,5.62E-06,7.40E-07,3.21E-06,1.54E-06,3.91E-05,0.999949682,1.32E-07
NOM:,5,5,1,0.018195307,9.53E-05,2.09E-04,1.49E-04,0.014333488,0.966977394,4.12E-05
NOM:,5,5,1,1.90E-07,8.92E-09,7.87E-09,5.58E-08,2.34E-08,0.999999698,1.60E-08
NOM:,5,5,1,0.004224577,2.60E-05,1.14E-05,6.33E-05,8.07E-05,0.995579601,1.44E-05
NOM:,5,5,1,1.07E-04,7.47E-05,9.55E-05,1.25E-04,6.84E-05,0.999322774,2.07E-04
NOM:,5,5,1,5.55E-09,2.77E-08,6.73E-09,8.42E-09,4.20E-07,0.999999529,2.18E-09
NOM:,5,0,1,0.861846308,0.003327903,2.27E-06,9.71E-06,0.002554637,0.131838186,4.21E-04
NOM:,5,5,1,2.19E-08,1.16E-08,4.13E-09,6.78E-09,9.96E-08,0.999999838,1.85E-08
NOM:,5,5,1,1.36E-09,8.34E-10,6.29E-10,8.31E-10,5.40E-09,0.99999999,7.04E-10
NOM:,5,5,1,8.89E-08,2.10E-08,1.77E-08,9.57E-08,3.69E-08,0.999999704,3.64E-08
NOM:,5,5,1,8.46E-06,8.85E-07,5.66E-09,1.55E-08,1.44E-05,0.999976183,6.23E-08
NOM:,5,5,1,4.79E-04,2.00E-05,6.04E-05,3.66E-06,9.82E-04,0.998439424,1.56E-05
NOM:,5,5,1,2.45E-04,1.76E-04,2.98E-05,6.25E-05,1.97E-04,0.999105554,1.84E-04
NOM:,5,5,1,1.15E-07,6.45E-08,7.81E-09,3.54E-08,4.18E-08,0.999999725,1.07E-08
NOM:,5,5,1,1.28E-07,1.36E-07,2.29E-08,2.75E-08,8.07E-08,0.999998651,9.54E-07
NOM:,5,5,1,7.65E-07,2.46E-08,1.73E-08,4.96E-08,2.64E-07,0.999998835,4.53E-08
NOM:,5,5,1,0.008428876,4.62E-04,1.26E-05,7.06E-05,0.066673561,0.923567628,7.85E-04
NOM:,5,5,1,0.114761768,0.014090704,2.17E-06,1.81E-05,4.67E-04,0.866206471,0.004453826
NOM:,5,5,1,3.37E-08,3.13E-09,2.54E-09,5.49E-09,1.51E-08,0.999999939,6.12E-10
NOM:,5,5,1,1.05E-05,1.18E-07,5.53E-09,5.67E-08,1.34E-05,0.999975957,2.22E-08
NOM:,5,5,1,6.94E-08,2.91E-08,2.52E-08,3.56E-08,3.11E-07,0.999999501,2.88E-08
NOM:,5,5,1,7.45E-08,1.51E-07,6.96E-09,3.54E-08,2.49E-07,0.99999947,1.32E-08
NOM:,5,5,1,5.45E-08,2.83E-08,4.16E-08,2.03E-07,2.09E-07,0.999999433,3.01E-08
NOM:,5,5,1,6.27E-05,1.53E-06,1.54E-06,1.90E-06,4.49E-06,0.999927249,5.60E-07
NOM:,5,5,1,7.65E-08,1.22E-07,5.84E-08,6.36E-08,3.31E-08,0.999999386,2.61E-07
NOM:,0,0,1,0.997812545,0.002133025,1.28E-05,6.94E-07,3.56E-05,3.58E-06,1.77E-06
NOM:,0,0,1,0.943259483,7.28E-06,3.14E-05,4.48E-04,0.056232632,1.25E-05,9.16E-06
NOM:,0,0,1,0.999436438,5.11E-04,1.59E-06,6.63E-06,1.20E-05,1.76E-05,1.51E-05
NOM:,0,6,1,0.012562231,4.35E-04,4.31E-05,1.85E-05,1.51E-06,7.54E-06,0.986932498
NOM:,0,0,1,0.428898956,0.372054147,0.198820076,2.22E-04,4.02E-06,2.62E-07,4.66E-07
NOM:,0,0,1,0.76473431,0.00338081,6.66E-05,9.61E-07,0.231374061,1.75E-04,2.68E-04
NOM:,0,0,1,0.991124075,0.008856044,4.50E-06,6.13E-06,6.00E-06,2.82E-06,4.34E-07
NOM:,0,0,1,0.998345828,0.001595258,3.74E-06,1.26E-05,3.67E-05,5.74E-06,1.03E-07
NOM:,0,0,1,0.97803755,0.006798952,4.49E-04,0.002064634,0.00941114,9.06E-04,0.002332538
NOM:,0,0,1,0.455732691,0.144771365,7.66E-06,5.84E-05,0.139545129,0.259068738,8.16E-04
NOM:,0,0,1,0.959271299,0.012027427,0.025200661,0.003012697,2.70E-04,1.13E-05,2.07E-04
NOM:,0,0,1,0.970898282,6.55E-04,4.53E-04,0.012454502,0.00954862,0.004855463,0.001134831
NOM:,0,0,1,0.998351454,3.61E-04,5.46E-05,1.65E-04,0.001063315,4.31E-06,2.11E-07
NOM:,0,0,1,0.997779143,3.05E-04,0.00128591,6.04E-04,7.64E-06,1.31E-05,5.27E-06
NOM:,0,0,1,0.688762128,0.3088535,1.75E-04,4.38E-05,0.001696133,4.68E-04,1.31E-06
NOM:,0,0,1,0.990182395,0.008925794,2.18E-05,1.70E-06,7.93E-04,7.27E-05,3.04E-06
NOM:,0,0,1,0.972184017,0.027646458,8.84E-05,6.56E-05,1.61E-06,1.09E-06,1.28E-05
NOM:,0,0,1,0.859825968,0.004255584,2.09E-05,3.55E-05,0.007135828,0.128560947,1.65E-04
NOM:,0,0,1,0.9984925,8.53E-04,1.96E-05,4.39E-06,6.24E-04,6.28E-06,2.31E-08
NOM:,0,0,1,0.985437316,0.013978829,1.38E-04,4.58E-05,3.89E-04,4.42E-06,7.60E-06
NOM:,0,0,1,0.976382953,0.023592485,3.75E-06,9.54E-07,1.98E-05,2.02E-08,3.27E-09
NOM:,0,0,1,0.948156019,0.010083541,0.038541146,0.003200064,2.27E-06,1.28E-05,4.13E-06
NOM:,0,0,1,0.993421112,0.003419682,0.003099699,4.82E-05,1.05E-05,2.07E-07,6.09E-07
NOM:,0,0,1,0.972098023,2.29E-04,3.05E-05,0.005689122,0.021001893,7.09E-04,2.43E-04
NOM:,0,0,1,0.964412951,0.035348647,5.11E-05,1.03E-05,4.80E-05,5.04E-05,7.86E-05
NOM:,6,6,1,1.19E-04,0.059887458,1.15E-04,2.12E-04,7.11E-04,1.65E-04,0.938789866
NOM:,6,6,1,9.75E-05,5.24E-06,7.21E-06,5.33E-06,1.96E-08,3.02E-08,0.999884637
NOM:,6,6,1,4.18E-07,2.20E-06,4.46E-07,7.81E-06,2.22E-07,1.09E-07,0.999988792
NOM:,6,6,1,0.001020997,2.07E-06,1.57E-07,8.61E-07,1.88E-07,7.44E-07,0.99897498
NOM:,6,6,1,7.34E-08,8.78E-09,1.16E-08,2.78E-08,1.97E-08,3.16E-09,0.999999855
NOM:,6,6,1,2.01E-07,4.22E-07,3.62E-08,5.76E-08,1.59E-08,4.65E-08,0.999999221
NOM:,6,6,1,0.059102238,0.023047745,1.77E-05,2.47E-06,0.2997397,1.76E-04,0.617913839
NOM:,6,4,1,3.24E-05,5.17E-04,0.019624747,1.16E-05,0.951690197,6.25E-04,0.02749909
NOM:,6,6,1,3.46E-07,7.21E-08,6.04E-09,2.16E-06,1.31E-06,9.31E-09,0.999996101
NOM:,6,6,1,1.36E-07,4.05E-08,6.00E-09,4.25E-09,2.68E-09,8.01E-09,0.999999803
NOM:,6,6,1,0.003596973,0.003152469,2.45E-04,3.26E-04,1.60E-04,9.25E-06,0.99251048
NOM:,6,6,1,6.46E-04,0.010862982,6.96E-04,1.59E-04,5.61E-04,3.96E-05,0.987034647
NOM:,6,6,1,6.84E-07,9.18E-08,1.47E-09,6.57E-08,8.84E-10,1.17E-09,0.999999155
NOM:,6,6,1,9.90E-08,6.75E-08,1.75E-08,8.36E-09,5.35E-10,1.03E-09,0.999999806
NOM:,6,6,1,2.28E-07,1.43E-08,4.00E-09,8.77E-09,7.24E-10,1.84E-09,0.999999743
NOM:,6,6,1,3.71E-04,0.034290645,0.015746552,0.045364773,0.154933784,1.94E-04,0.74909912
NOM:,6,6,1,9.90E-07,4.54E-07,1.97E-08,8.05E-08,4.22E-09,8.99E-09,0.999998443
NOM:,6,6,1,3.50E-05,3.32E-04,4.21E-04,1.58E-04,2.11E-04,1.01E-07,0.99884325
NOM:,6,6,1,2.90E-07,7.01E-08,6.10E-08,1.14E-06,1.62E-08,3.90E-08,0.999998383
NOM:,6,6,1,3.57E-04,6.38E-04,6.34E-05,1.88E-05,8.88E-06,5.65E-06,0.99890834
NOM:,6,6,1,2.16E-08,1.15E-06,4.14E-07,5.90E-07,9.38E-09,5.05E-08,0.999997762
NOM:,6,6,1,5.42E-07,1.59E-08,5.43E-09,1.79E-07,2.58E-10,1.74E-09,0.999999256
NOM:,6,6,1,8.51E-06,0.001160864,2.67E-05,9.00E-06,2.70E-06,3.00E-07,0.998791902
NOM:,6,6,1,1.16E-04,0.002338572,4.01E-04,0.058347023,0.003723252,1.47E-05,0.935058948
NOM:,6,6,1,1.73E-05,4.20E-06,9.00E-07,5.61E-07,8.80E-06,6.11E-07,0.999967639
NOM:,2,2,1,6.79E-07,5.38E-04,0.999417949,4.35E-05,1.26E-07,2.32E-09,2.68E-08
NOM:,2,2,1,1.55E-08,1.46E-04,0.999763908,9.03E-05,6.69E-08,1.12E-08,1.24E-07
NOM:,2,2,1,2.78E-07,4.02E-04,0.667702772,0.33184717,4.02E-06,1.16E-08,4.33E-05
NOM:,2,2,1,2.95E-08,3.12E-05,0.999755385,2.13E-04,3.74E-09,5.27E-09,2.55E-08
NOM:,2,2,1,1.33E-04,0.004120376,0.990220685,0.005181471,3.32E-04,2.45E-06,1.06E-05
NOM:,2,3,1,1.03E-05,1.94E-04,0.031240445,0.956902788,1.05E-04,6.99E-08,0.011548098
NOM:,2,2,1,8.19E-08,0.00237145,0.997554383,7.36E-05,1.51E-07,1.40E-07,1.75E-07
NOM:,2,2,1,2.48E-08,4.53E-04,0.999180744,3.66E-04,3.22E-08,3.40E-08,1.86E-07
NOM:,2,2,1,1.61E-05,0.029871757,0.765932555,0.204055701,2.35E-06,1.58E-07,1.21E-04
NOM:,2,2,1,9.22E-06,0.001759871,0.995288776,0.002884102,1.44E-05,1.34E-05,3.02E-05
NOM:,2,2,1,2.60E-08,0.011637411,0.988345415,1.71E-05,1.75E-09,1.92E-09,6.75E-09
NOM:,2,1,1,2.66E-04,0.97189484,0.024598873,0.003142224,9.68E-05,2.61E-07,1.20E-06
NOM:,2,4,1,0.387753128,0.058744732,0.039288195,1.56E-04,0.43638158,0.053730768,0.023945429
NOM:,2,2,1,7.11E-07,0.002599933,0.996563446,6.06E-04,2.29E-04,1.03E-08,1.36E-06
NOM:,2,2,1,1.54E-04,0.148086026,0.851050651,6.72E-04,3.37E-05,2.03E-06,1.26E-06
NOM:,2,2,1,1.16E-07,0.001634519,0.967976056,0.030388992,2.01E-07,5.95E-08,5.70E-08
NOM:,2,2,1,2.69E-05,0.106134504,0.893543381,2.94E-04,5.88E-07,7.99E-09,1.72E-07
NOM:,2,4,1,6.85E-04,0.002925299,0.015995621,1.93E-04,0.980131684,2.55E-06,6.66E-05
NOM:,2,3,1,6.79E-05,0.001173881,0.403311541,0.587980281,0.007360521,2.86E-07,1.06E-04
NOM:,2,2,1,0.015433977,0.050937344,0.907262093,2.70E-04,0.017742982,0.001104648,0.007249393
NOM:,2,3,1,0.023497479,5.73E-04,0.135481064,0.74017343,0.099266811,7.87E-06,0.001000507
NOM:,2,2,1,0.062296192,0.075521317,0.861832357,3.46E-04,3.18E-06,1.40E-07,4.47E-07
NOM:,2,2,1,7.38E-08,4.83E-04,0.940864249,0.05864895,4.00E-08,7.22E-08,3.46E-06
NOM:,2,2,1,1.63E-04,0.002833983,0.872408926,0.123413896,0.001178416,1.25E-06,2.94E-07
NOM:,2,2,1,1.59E-05,0.011388265,0.988256473,3.38E-04,2.29E-07,4.90E-09,9.23E-07
NOM:,3,3,1,5.03E-04,0.001010505,4.95E-04,0.993121464,0.004866772,1.08E-06,2.25E-06
NOM:,3,4,1,3.67E-04,0.348059657,8.61E-04,0.009268906,0.641004955,2.47E-04,1.92E-04
NOM:,3,3,1,2.82E-07,1.34E-05,1.40E-05,0.99995756,1.14E-05,2.66E-09,3.31E-06
NOM:,3,3,1,4.84E-08,2.04E-05,4.87E-04,0.999492499,1.00E-08,1.20E-09,2.29E-07
NOM:,3,3,1,3.32E-05,0.001417489,3.79E-04,0.978712887,0.019322071,6.35E-07,1.35E-04
NOM:,3,3,1,5.15E-06,1.70E-04,2.47E-05,0.999784801,2.29E-06,1.64E-08,1.31E-05
NOM:,3,3,1,2.53E-05,9.72E-04,0.001333049,0.997658745,9.32E-07,3.65E-06,6.48E-06
NOM:,3,3,1,3.70E-05,0.002656436,0.059392245,0.937909415,2.56E-06,1.39E-07,2.25E-06
NOM:,3,3,1,3.17E-06,1.33E-05,0.001004731,0.998977221,8.37E-07,6.28E-08,7.10E-07
NOM:,3,3,1,4.61E-04,0.027906892,0.167856368,0.743385886,0.059003681,0.001324846,6.18E-05
NOM:,3,3,1,1.69E-08,6.86E-07,0.001431992,0.998567118,1.93E-08,1.55E-10,1.68E-07
NOM:,3,3,1,3.01E-05,4.83E-04,3.40E-04,0.999125936,2.11E-06,1.13E-07,1.88E-05
NOM:,3,3,1,1.41E-06,1.75E-04,0.012170705,0.987647282,5.43E-06,1.56E-10,1.15E-07
NOM:,3,3,1,1.01E-04,3.03E-04,0.045306629,0.886798593,6.45E-05,4.05E-07,0.06742556
NOM:,3,3,1,3.37E-06,0.014051721,0.073994017,0.911947357,1.08E-06,8.30E-08,2.37E-06
NOM:,3,3,1,3.57E-05,6.16E-04,0.010430539,0.988892727,2.03E-05,7.79E-09,5.04E-06
NOM:,3,3,1,1.40E-04,5.89E-04,3.17E-04,0.998470238,3.37E-06,6.90E-07,4.80E-04
NOM:,3,3,1,0.042575849,0.031160192,0.136378173,0.789737936,1.33E-05,2.29E-05,1.12E-04
NOM:,3,3,1,2.11E-08,1.18E-06,2.29E-04,0.999737163,3.27E-05,5.46E-08,9.53E-08
NOM:,3,3,1,1.86E-04,0.003584807,0.008469599,0.980467189,0.007228334,1.22E-06,6.32E-05
NOM:,3,0,1,0.631479698,0.100915442,0.010500173,0.256879713,2.18E-04,1.77E-06,5.46E-06
NOM:,3,3,1,1.28E-06,1.33E-05,2.98E-05,0.999900163,2.35E-08,3.72E-09,5.55E-05
NOM:,3,3,1,5.61E-06,1.15E-04,1.46E-05,0.979036678,2.01E-06,2.61E-07,0.020825481
NOM:,3,3,1,7.44E-06,0.065079847,0.276446776,0.658337148,1.28E-04,3.69E-07,5.06E-07
NOM:,3,3,1,0.130729271,0.002001013,0.006095927,0.759502338,2.69E-04,2.98E-04,0.101103916
NOM:,1,2,1,7.35E-06,0.035900663,0.963975838,1.13E-04,1.11E-06,2.65E-07,1.61E-06
NOM:,1,1,1,0.473522759,0.526083457,3.37E-04,5.42E-05,2.69E-06,4.35E-08,6.39E-09
NOM:,1,6,1,5.89E-04,0.001300439,6.34E-06,3.88E-05,8.51E-06,1.02E-05,0.998046474
NOM:,1,1,1,2.43E-04,0.969972191,0.023681184,0.005597179,4.44E-04,1.65E-05,4.58E-05
NOM:,1,1,1,0.039272516,0.699598205,0.261093846,3.46E-05,5.77E-07,1.67E-07,1.12E-07
NOM:,1,2,1,2.03E-07,0.027376108,0.921047744,0.051575511,3.96E-07,1.34E-08,2.41E-08
NOM:,1,1,1,2.51E-06,0.999965475,3.50E-06,5.75E-06,3.06E-06,3.03E-06,1.67E-05
NOM:,1,1,1,6.66E-04,0.994548273,8.42E-04,3.90E-05,0.003010257,3.65E-06,8.91E-04
NOM:,1,1,1,0.001028172,0.951898128,0.046721668,3.47E-04,5.23E-06,7.50E-08,8.35E-08
NOM:,1,1,1,1.77E-04,0.999115766,5.48E-04,1.22E-04,2.38E-05,5.10E-06,7.84E-06
NOM:,1,0,1,0.720385574,0.269437767,0.009944709,2.11E-04,1.33E-05,2.18E-06,5.22E-06
NOM:,1,2,1,0.012156146,0.479333743,0.506538196,0.001968009,1.33E-06,8.67E-07,1.71E-06
NOM:,1,1,1,3.94E-04,0.999307959,1.92E-04,2.05E-05,2.52E-05,2.00E-05,3.97E-05
NOM:,1,1,1,6.74E-04,0.739203926,2.95E-04,3.00E-04,0.258840768,3.20E-04,3.68E-04
NOM:,1,1,1,7.50E-07,0.998795093,8.20E-06,5.50E-07,0.001194211,1.73E-07,1.02E-06
NOM:,1,1,1,0.001197846,0.998377444,3.97E-04,3.94E-06,3.37E-06,6.72E-07,1.97E-05
NOM:,1,1,1,3.14E-06,0.9999488,2.87E-05,3.26E-06,9.30E-06,8.57E-07,5.90E-06
NOM:,1,1,1,7.41E-06,0.99995791,4.49E-06,1.51E-05,4.87E-06,6.24E-06,3.99E-06
NOM:,1,1,1,7.20E-04,0.796981444,0.035332111,0.022201149,0.144704575,1.12E-05,4.95E-05
NOM:,1,4,1,0.113569822,0.260771642,0.085717209,0.069737994,0.465620466,0.002308581,0.002274285
NOM:,1,2,1,0.00595768,0.483662498,0.502635897,8.36E-04,0.003064954,5.24E-04,0.003319402
NOM:,1,3,1,8.72E-05,0.164290194,0.137312644,0.697908176,2.68E-05,4.85E-06,3.70E-04
NOM:,1,2,1,2.32E-04,0.138905756,0.837164112,0.023671352,4.89E-06,1.72E-07,2.20E-05
NOM:,1,0,1,0.630753234,0.367711161,8.78E-04,6.56E-04,6.29E-07,6.68E-07,2.90E-07
NOM:,1,1,1,0.039182918,0.625147875,0.281236076,0.041526819,0.012250997,2.69E-05,6.28E-04
NOM:,4,4,1,2.99E-05,3.19E-06,5.21E-05,8.64E-08,0.99984656,6.52E-05,2.94E-06
NOM:,4,4,1,6.76E-06,0.004949447,1.99E-07,3.71E-05,0.995005937,2.60E-07,2.74E-07
NOM:,4,4,1,9.54E-05,0.005753497,4.62E-05,0.001219633,0.992826233,7.11E-06,5.19E-05
NOM:,4,4,1,3.81E-05,0.009882702,2.44E-04,7.19E-05,0.989710746,4.90E-05,3.88E-06
NOM:,4,4,1,0.001002063,0.225510275,7.71E-04,0.00146242,0.770080074,2.86E-04,8.88E-04
NOM:,4,4,1,7.52E-04,4.10E-04,1.25E-05,4.78E-06,0.998533821,3.98E-05,2.48E-04
NOM:,4,4,1,8.33E-04,0.007344888,2.13E-08,4.48E-07,0.991821237,3.87E-08,6.85E-08
NOM:,4,4,1,2.82E-04,0.021083705,5.30E-04,0.080060585,0.865381838,1.91E-04,0.032470555
NOM:,4,4,1,2.58E-04,1.60E-04,1.34E-04,7.48E-05,0.99657195,1.09E-05,0.002789303
NOM:,4,4,1,2.71E-05,0.013350789,1.44E-04,3.68E-05,0.98575669,1.59E-04,5.26E-04
NOM:,4,4,1,0.120803527,0.040225561,0.002535612,0.028483032,0.80653832,0.001378306,3.56E-05
NOM:,4,4,1,1.28E-04,0.176038399,2.26E-05,9.63E-05,0.822405436,1.67E-05,0.001292204
NOM:,4,4,1,0.001325976,0.141261444,3.25E-04,3.89E-07,0.853475118,2.19E-04,0.003393311
NOM:,4,4,1,0.013710343,0.17807787,7.03E-05,0.001331025,0.805485738,2.88E-04,0.001036911
NOM:,4,0,1,0.977485367,0.006468994,0.001747271,2.23E-05,0.014254525,1.97E-05,1.81E-06
NOM:,4,4,1,5.48E-04,0.005019299,0.008099064,0.335101224,0.651143304,4.34E-05,4.52E-05
NOM:,4,4,1,0.01089508,0.025898616,9.46E-07,8.17E-07,0.783112731,0.166034482,0.014057329
NOM:,4,3,1,4.78E-04,0.018656329,0.047998484,0.888735585,0.009445484,8.95E-06,0.034676674
NOM:,4,4,1,4.30E-04,8.07E-05,0.0214948,0.004084327,0.973739677,1.41E-04,2.99E-05
NOM:,4,4,1,0.00377599,0.004463361,3.03E-05,5.28E-06,0.99069941,0.001021104,4.58E-06
NOM:,4,4,1,4.27E-05,8.69E-05,0.010025975,7.85E-05,0.987598459,1.98E-04,0.001969516
NOM:,4,4,1,0.002475292,0.08947254,1.30E-04,7.29E-05,0.907034642,3.98E-05,7.74E-04
NOM:,4,4,1,0.32945704,0.007357214,1.33E-04,2.20E-05,0.662969255,2.81E-05,3.31E-05
NOM:,4,4,1,0.102539805,0.01745507,4.22E-05,8.45E-06,0.876300969,0.002516153,0.001137349
NOM:,4,4,1,1.21E-04,4.68E-05,2.79E-04,1.46E-04,0.999358718,1.08E-06,4.66E-05
NOM:,5,5,1,7.43E-07,2.60E-07,4.41E-07,9.97E-07,1.26E-07,0.999996138,1.29E-06
NOM:,5,5,1,0.008957906,4.38E-04,5.73E-06,3.50E-06,0.020653477,0.968839238,0.00110251
NOM:,5,4,1,0.028878031,0.003985699,2.65E-05,1.18E-04,0.779413018,0.187466928,1.12E-04
NOM:,5,5,1,3.59E-09,7.17E-10,4.50E-10,3.96E-10,1.22E-08,0.999999982,9.97E-10
NOM:,5,5,1,5.27E-07,4.85E-07,5.38E-07,7.35E-07,4.51E-07,0.999996765,5.00E-07
NOM:,5,5,1,5.16E-07,6.79E-07,5.39E-07,9.23E-07,8.39E-07,0.999995193,1.31E-06
NOM:,5,5,1,2.41E-07,7.21E-08,1.23E-08,3.32E-08,1.08E-06,0.99999855,1.17E-08
NOM:,5,5,1,4.43E-07,1.24E-07,1.69E-08,6.33E-08,3.87E-06,0.999995467,1.06E-08
NOM:,5,5,1,1.77E-07,5.82E-08,4.45E-08,1.20E-07,6.50E-08,0.999999478,5.69E-08
NOM:,5,5,1,0.007147886,2.60E-04,1.17E-05,1.23E-06,0.494755805,0.495953977,0.001869801
NOM:,5,5,1,4.01E-08,1.62E-07,5.00E-08,6.88E-08,1.62E-07,0.999999324,1.92E-07
NOM:,5,5,1,5.06E-07,9.67E-08,4.48E-08,4.62E-07,1.04E-07,0.999998642,1.46E-07
NOM:,5,5,1,3.88E-08,1.38E-08,1.26E-08,2.53E-08,1.55E-08,0.999999879,1.45E-08
NOM:,5,5,1,2.21E-07,5.60E-08,2.92E-08,1.16E-08,1.18E-07,0.999999557,6.66E-09
NOM:,5,5,1,0.329057881,0.011193967,2.66E-06,5.38E-06,0.023516293,0.636034766,1.89E-04
